Year,Month,Day,Hour,Latitude,Longitude,2m dew point T (C),2m T (C),10m u (m s**-1),10m v (m s**-1),Press (hPa),Total Precip (mm)
2024,7,6,8,0.5,37.7,15.2,26.5,-1.1,1.4,907.1,0
2024,7,6,8,0.5,37.8,15.2,26.1,-1,2.2,906,0
2024,7,6,8,0.5,37.9,14.3,25.1,-0.9,2.9,889.8,0
2024,7,6,8,0.5,38,14,24.8,-1,3.7,886.6,0
2024,7,6,10,1.4,36.9,13.8,27.6,-0.9,-1.1,879.2,0.1
2024,7,6,10,1.4,37,14,28,-1.1,-0.9,888.3,0
2024,7,6,10,1.4,37.1,13.7,27.9,-1.4,-0.7,885.7,0
2024,7,6,10,1.4,37.2,13.2,27.1,-1.5,-0.6,875.2,0
2024,7,6,10,1.4,37.3,13.5,27.4,-1.4,-0.6,882,0
2024,7,6,10,1.4,37.4,15.2,28.9,-1.3,-0.4,911.7,0
2024,7,6,10,1.4,37.5,15.6,29.9,-1.4,-0.1,928.7,0
2024,7,6,10,1.4,37.6,15.1,30.1,-1.6,0.4,929.9,0
2024,7,6,10,1.4,37.7,15.1,30.4,-1.8,0.9,935.9,0
2024,7,6,10,1.4,37.8,15.3,30.8,-1.9,1.4,943,0
2024,7,6,10,1.4,37.9,15,30.9,-2,2.1,943,0
2024,7,6,10,1.4,38,14.9,31.1,-2,2.7,946.2,0
2024,7,6,10,1.3,36.9,14.3,27.5,-0.8,-1.2,876.9,0.1
2024,7,6,10,1.3,37,14.1,27.7,-1.1,-1,880.5,0
2024,7,6,10,1.3,37.1,13.7,27.5,-1.4,-0.9,877.4,0
2024,7,6,10,1.3,37.2,12.5,26.4,-1.4,-0.7,858.6,0
2024,7,6,10,1.3,37.3,12.8,26.3,-1.3,-0.6,860.5,0
2024,7,6,10,1.3,37.4,14.7,28.1,-1.2,-0.5,897.4,0
2024,7,6,10,1.3,37.5,16,29.9,-1.3,-0.1,927.9,0
2024,7,6,10,1.3,37.6,15.5,30.3,-1.4,0.3,931.4,0
2024,7,6,10,1.3,37.7,15.1,30.3,-1.6,0.7,932.3,0
2024,7,6,10,1.3,37.8,15,30.5,-1.6,1.4,934.9,0
2024,7,6,10,1.3,37.9,14.6,30.6,-1.7,2.1,934.3,0
2024,7,6,10,1.3,38,14.6,30.9,-1.7,2.7,938.7,0
2024,7,6,10,1.2,36.9,13.5,26.3,-0.8,-1.2,859.6,0.2
2024,7,6,10,1.2,37,14.1,27.3,-1,-1,876.6,0.2
2024,7,6,10,1.2,37.1,14.4,28.1,-1.4,-0.8,887.8,0
2024,7,6,10,1.2,37.2,13.1,26.8,-1.5,-0.6,865.2,0
2024,7,6,10,1.2,37.3,12.8,26.1,-1.4,-0.5,856.3,0
2024,7,6,10,1.2,37.4,14.8,27.7,-1.3,-0.4,889.6,0
2024,7,6,10,1.2,37.5,16.1,29.7,-1.4,0,924.5,0
2024,7,6,10,1.2,37.6,15.7,30.2,-1.5,0.3,929.9,0
2024,7,6,10,1.2,37.7,15.1,30.2,-1.5,0.6,928.6,0
2024,7,6,10,1.2,37.8,14.8,30.4,-1.5,1.2,930,0
2024,7,6,10,1.2,37.9,14.6,30.6,-1.5,1.9,931.6,0
2024,7,6,10,1.2,38,14.6,31.1,-1.5,2.5,937.4,0
2024,7,6,10,1.1,36.9,12.6,24.9,-0.7,-1,840.5,0.4
2024,7,6,10,1.1,37,13.9,26.8,-1.1,-0.8,870.3,0.2
2024,7,6,10,1.1,37.1,14.7,28.3,-1.5,-0.5,891.8,0.1
2024,7,6,10,1.1,37.2,13.7,27.3,-1.6,-0.4,875.7,0
2024,7,6,10,1.1,37.3,13.4,26.5,-1.6,-0.3,863.9,0
2024,7,6,10,1.1,37.4,14.7,27.7,-1.5,-0.2,888.5,0.1
2024,7,6,10,1.1,37.5,15.8,29.4,-1.6,0.1,918.6,0
2024,7,6,10,1.1,37.6,15.9,30.1,-1.6,0.2,928.6,0
2024,7,6,10,1.1,37.7,15.4,30.2,-1.7,0.4,927.5,0
2024,7,6,10,1.1,37.8,14.9,30.5,-1.5,0.9,927.6,0
2024,7,6,10,1.1,37.9,14.6,30.9,-1.5,1.6,932.6,0
2024,7,6,10,1.1,38,14.7,31.4,-1.5,2.2,939.1,0
2024,7,6,10,1,36.9,12.2,24.4,-0.7,-0.9,831.8,0.4
2024,7,6,10,1,37,13.6,26.2,-1.2,-0.6,859.3,0.3
2024,7,6,10,1,37.1,14.4,27.7,-1.7,-0.3,882.3,0.1
2024,7,6,10,1,37.2,14.1,27.2,-1.8,-0.2,876.5,0
2024,7,6,10,1,37.3,13.9,26.7,-1.7,-0.1,869.9,0.1
2024,7,6,10,1,37.4,14.6,27.3,-1.7,-0.1,883.2,0.1
2024,7,6,10,1,37.5,15.4,28.8,-1.7,0.1,905.1,0
2024,7,6,10,1,37.6,15.7,29.8,-1.8,0.1,919.4,0
2024,7,6,10,1,37.7,15.4,30.1,-1.8,0.1,921.5,0
2024,7,6,10,1,37.8,14.9,30.3,-1.6,0.7,921.1,0
2024,7,6,10,1,37.9,14.6,30.9,-1.5,1.3,927.7,0
2024,7,6,10,1,38,14.6,31.5,-1.4,2,936.3,0
2024,7,6,10,0.9,36.9,12.3,24.6,-0.8,-1,833.9,0.4
2024,7,6,10,0.9,37,13.4,26,-1.3,-0.7,855.4,0.3
2024,7,6,10,0.9,37.1,14.2,27.3,-1.8,-0.4,875.2,0.1
2024,7,6,10,0.9,37.2,14.3,27.4,-1.9,-0.3,878.9,0
2024,7,6,10,0.9,37.3,14.2,26.9,-1.9,-0.3,874.7,0.1
2024,7,6,10,0.9,37.4,14.3,27.1,-1.9,-0.2,877.3,0.1
2024,7,6,10,0.9,37.5,14.3,28.1,-1.8,0,888.2,0
2024,7,6,10,0.9,37.6,15,29.2,-1.8,0,904.9,0
2024,7,6,10,0.9,37.7,15,29.8,-1.8,0.1,912.9,0
2024,7,6,10,0.9,37.8,14.5,30.1,-1.7,0.7,913.9,0
2024,7,6,10,0.9,37.9,14.4,30.7,-1.5,1.3,922.6,0
2024,7,6,10,0.9,38,14.4,31.3,-1.4,1.9,931.4,0
2024,7,6,10,0.8,36.9,12,25.4,-0.7,-1.2,840.2,0.4
2024,7,6,10,0.8,37,13.6,26.4,-1.4,-1,860,0.3
2024,7,6,10,0.8,37.1,14.5,27.6,-2,-0.7,880.3,0.1
2024,7,6,10,0.8,37.2,15,28,-2.1,-0.6,890,0
2024,7,6,10,0.8,37.3,14.8,27.8,-2.1,-0.5,887.3,0
2024,7,6,10,0.8,37.4,14.3,27.5,-2.1,-0.4,881.6,0
2024,7,6,10,0.8,37.5,14.4,28.1,-2,-0.2,888.4,0
2024,7,6,10,0.8,37.6,14.9,29.2,-1.8,0,903.4,0
2024,7,6,10,0.8,37.7,14.9,29.9,-1.8,0.1,911.3,0
2024,7,6,10,0.8,37.8,14.5,30.3,-1.7,0.7,914,0
2024,7,6,10,0.8,37.9,14.5,30.8,-1.5,1.3,923.3,0
2024,7,6,10,0.8,38,14.5,31.4,-1.4,1.9,931.2,0
2024,7,6,10,0.7,36.9,12.2,25.5,-0.6,-1.4,841.5,0.4
2024,7,6,10,0.7,37,13.4,26.7,-1.3,-1.2,861.4,0.2
2024,7,6,10,0.7,37.1,14.6,27.8,-2,-1,880.9,0.1
2024,7,6,10,0.7,37.2,15.4,28.7,-2.2,-0.9,899.1,0
2024,7,6,10,0.7,37.3,15.2,28.6,-2.2,-0.8,899.1,0
2024,7,6,10,0.7,37.4,14.8,28.5,-2.3,-0.7,894.1,0
2024,7,6,10,0.7,37.5,14.8,28.9,-2.1,-0.4,898.8,0
2024,7,6,10,0.7,37.6,15.1,29.7,-1.9,-0.2,911.1,0
2024,7,6,10,0.7,37.7,15,30,-1.8,0.2,913.3,0
2024,7,6,10,0.7,37.8,14.8,30.3,-1.7,0.8,914.9,0
2024,7,6,10,0.7,37.9,14.8,30.9,-1.6,1.4,924.3,0
2024,7,6,10,0.7,38,14.6,31.3,-1.4,2,928.6,0
2024,7,6,10,0.6,36.9,12.3,25.5,-0.4,-1.5,840.9,0.3
2024,7,6,10,0.6,37,13.2,25.9,-1.1,-1.3,850.7,0.2
2024,7,6,10,0.6,37.1,13.7,26.5,-1.7,-1.3,861.2,0.2
2024,7,6,10,0.6,37.2,14.6,27.9,-1.9,-1.2,883,0.1
2024,7,6,10,0.6,37.3,15,28.7,-2,-1.1,896.6,0.1
2024,7,6,10,0.6,37.4,14.9,28.7,-2,-1,897.7,0
2024,7,6,10,0.6,37.5,14.7,28.9,-1.9,-0.7,898,0
2024,7,6,10,0.6,37.6,14.6,29.5,-1.7,-0.4,902.7,0
2024,7,6,10,0.6,37.7,15,29.7,-1.8,0.5,908.5,0
2024,7,6,10,0.6,37.8,15.3,29.5,-1.7,1.3,911,0
2024,7,6,10,0.6,37.9,14.9,29.7,-1.5,1.9,911.5,0
2024,7,6,10,0.6,38,14.4,29.6,-1.4,2.5,909.5,0
2024,7,6,10,0.5,36.9,12.4,25.3,-0.1,-1.6,838.1,0.4
2024,7,6,10,0.5,37,12.5,25,-0.7,-1.6,836.6,0.3
2024,7,6,10,0.5,37.1,12.7,24.7,-1.2,-1.6,838.5,0.3
2024,7,6,10,0.5,37.2,13.4,26,-1.4,-1.5,856.5,0.3
2024,7,6,10,0.5,37.3,14.3,27.9,-1.7,-1.4,882.5,0.1
2024,7,6,10,0.5,37.4,14.5,28.5,-1.7,-1.3,892.8,0.1
2024,7,6,10,0.5,37.5,14.2,28.7,-1.6,-0.9,891,0.1
2024,7,6,10,0.5,37.6,14.2,28.7,-1.7,0,892.4,0.1
2024,7,6,10,0.5,37.7,14.8,29.4,-1.7,1,905.1,0
2024,7,6,10,0.5,37.8,15.1,28.8,-1.6,1.8,904.1,0
2024,7,6,10,0.5,37.9,14.3,27.8,-1.5,2.5,888,0
2024,7,6,10,0.5,38,14.1,27.5,-1.4,3.1,884.9,0
2024,7,6,12,1.4,36.9,13.5,28.4,-0.8,-0.7,877.4,0.2
2024,7,6,12,1.4,37,13.8,29,-0.8,-0.6,886.5,0
2024,7,6,12,1.4,37.1,13.6,28.9,-0.9,-0.4,883.9,0
2024,7,6,12,1.4,37.2,13.2,28.1,-1.2,-0.5,873.4,0
2024,7,6,12,1.4,37.3,13.3,28.5,-1.4,-0.6,880.2,0
2024,7,6,12,1.4,37.4,14.9,30.2,-1.6,-0.6,909.7,0
2024,7,6,12,1.4,37.5,15.1,31.3,-1.6,-0.4,926.6,0
2024,7,6,12,1.4,37.6,14.5,31.5,-1.7,-0.2,927.7,0
2024,7,6,12,1.4,37.7,14.3,31.9,-1.8,0.1,933.6,0
2024,7,6,12,1.4,37.8,14.5,32.3,-2.1,0.4,940.7,0
2024,7,6,12,1.4,37.9,14.3,32.4,-2.3,0.9,940.7,0
2024,7,6,12,1.4,38,14.3,32.6,-2.6,1.3,943.9,0
2024,7,6,12,1.3,36.9,14.2,27.8,-1,-0.8,875.3,0.3
2024,7,6,12,1.3,37,14,28.1,-1,-0.6,878.8,0.2
2024,7,6,12,1.3,37.1,13.8,28.1,-0.9,-0.5,875.7,0
2024,7,6,12,1.3,37.2,12.5,27.1,-1.1,-0.5,857,0
2024,7,6,12,1.3,37.3,12.8,27.2,-1.3,-0.5,858.9,0
2024,7,6,12,1.3,37.4,14.5,29.4,-1.5,-0.5,895.6,0.1
2024,7,6,12,1.3,37.5,15.6,31.2,-1.6,-0.3,925.9,0
2024,7,6,12,1.3,37.6,14.9,31.6,-1.6,-0.2,929.3,0
2024,7,6,12,1.3,37.7,14.3,31.6,-1.6,0.1,930.2,0
2024,7,6,12,1.3,37.8,14.3,31.8,-1.8,0.5,932.8,0
2024,7,6,12,1.3,37.9,14,31.9,-1.9,1,932.1,0
2024,7,6,12,1.3,38,14,32.2,-2.2,1.5,936.4,0
2024,7,6,12,1.2,36.9,13.5,26.3,-1,-0.8,858.1,0.4
2024,7,6,12,1.2,37,14.2,27.5,-1,-0.7,875,0.3
2024,7,6,12,1.2,37.1,14.5,28.5,-1.1,-0.5,886.2,0.1
2024,7,6,12,1.2,37.2,13.3,27.3,-1.3,-0.4,863.6,0
2024,7,6,12,1.2,37.3,12.9,26.9,-1.4,-0.4,854.7,0.1
2024,7,6,12,1.2,37.4,14.7,28.7,-1.6,-0.4,887.8,0.1
2024,7,6,12,1.2,37.5,15.8,30.8,-1.6,-0.2,922.5,0.1
2024,7,6,12,1.2,37.6,15.2,31.4,-1.6,-0.1,927.8,0
2024,7,6,12,1.2,37.7,14.5,31.4,-1.6,0.1,926.5,0
2024,7,6,12,1.2,37.8,14.2,31.7,-1.7,0.6,927.9,0
2024,7,6,12,1.2,37.9,14,31.9,-1.8,1.1,929.5,0
2024,7,6,12,1.2,38,14.1,32.4,-2.1,1.5,935.2,0
2024,7,6,12,1.1,36.9,12.5,24.8,-0.9,-0.8,839.1,0.5
2024,7,6,12,1.1,37,14,26.8,-1,-0.6,868.8,0.4
2024,7,6,12,1.1,37.1,14.9,28.4,-1.3,-0.4,890.2,0.1
2024,7,6,12,1.1,37.2,14,27.6,-1.5,-0.3,874.1,0.1
2024,7,6,12,1.1,37.3,13.7,27.1,-1.6,-0.2,862.3,0.1
2024,7,6,12,1.1,37.4,14.8,28.5,-1.8,-0.2,886.7,0.1
2024,7,6,12,1.1,37.5,15.8,30.3,-1.8,-0.1,916.6,0.1
2024,7,6,12,1.1,37.6,15.6,31.1,-1.8,-0.1,926.5,0
2024,7,6,12,1.1,37.7,14.9,31.3,-1.8,0,925.5,0
2024,7,6,12,1.1,37.8,14.4,31.7,-1.7,0.5,925.6,0
2024,7,6,12,1.1,37.9,14.2,32.1,-1.7,1.1,930.4,0
2024,7,6,12,1.1,38,14.3,32.6,-2,1.5,936.9,0
2024,7,6,12,1,36.9,12.2,24.1,-1,-0.8,830.4,0.6
2024,7,6,12,1,37,13.7,26,-1.3,-0.6,857.9,0.4
2024,7,6,12,1,37.1,14.6,27.5,-1.6,-0.3,880.7,0.2
2024,7,6,12,1,37.2,14.3,27.3,-1.7,-0.2,874.9,0.1
2024,7,6,12,1,37.3,14.2,27.1,-1.9,-0.2,868.3,0.1
2024,7,6,12,1,37.4,14.9,28,-2,-0.1,881.4,0.1
2024,7,6,12,1,37.5,15.5,29.5,-2,-0.1,903.3,0.1
2024,7,6,12,1,37.6,15.5,30.7,-2,-0.1,917.4,0
2024,7,6,12,1,37.7,15,31.1,-1.9,-0.1,919.5,0
2024,7,6,12,1,37.8,14.5,31.4,-1.9,0.5,919,0
2024,7,6,12,1,37.9,14.3,32.1,-1.8,1,925.6,0
2024,7,6,12,1,38,14.3,32.7,-1.9,1.5,934.2,0
2024,7,6,12,0.9,36.9,12.2,24.4,-1.1,-1.1,832.5,0.6
2024,7,6,12,0.9,37,13.4,25.8,-1.5,-0.8,853.9,0.4
2024,7,6,12,0.9,37.1,14.3,27.2,-1.8,-0.6,873.7,0.2
2024,7,6,12,0.9,37.2,14.5,27.5,-2,-0.5,877.3,0.1
2024,7,6,12,0.9,37.3,14.4,27.4,-2.1,-0.4,873.1,0.1
2024,7,6,12,0.9,37.4,14.4,27.8,-2.2,-0.1,875.6,0.1
2024,7,6,12,0.9,37.5,14.5,28.7,-2.1,0.1,886.5,0.1
2024,7,6,12,0.9,37.6,14.9,30,-2.1,0.1,903.1,0
2024,7,6,12,0.9,37.7,14.7,30.7,-2.1,0.2,911,0
2024,7,6,12,0.9,37.8,14.2,31.1,-2,0.7,912,0
2024,7,6,12,0.9,37.9,14.2,31.7,-1.9,1.2,920.6,0
2024,7,6,12,0.9,38,14.2,32.3,-1.8,1.7,929.3,0
2024,7,6,12,0.8,36.9,11.9,25.2,-1.1,-1.4,838.8,0.5
2024,7,6,12,0.8,37,13.5,26.4,-1.7,-1.1,858.5,0.4
2024,7,6,12,0.8,37.1,14.6,27.7,-2.1,-0.9,878.7,0.1
2024,7,6,12,0.8,37.2,15,28.4,-2.2,-0.8,888.4,0.1
2024,7,6,12,0.8,37.3,14.8,28.4,-2.4,-0.5,885.6,0.1
2024,7,6,12,0.8,37.4,14.3,28.3,-2.5,-0.2,879.9,0
2024,7,6,12,0.8,37.5,14.4,28.8,-2.3,0.1,886.6,0
2024,7,6,12,0.8,37.6,14.7,29.9,-2.2,0.4,901.5,0
2024,7,6,12,0.8,37.7,14.6,30.7,-2.1,0.5,909.4,0
2024,7,6,12,0.8,37.8,14.3,31.1,-2,1,912,0
2024,7,6,12,0.8,37.9,14.4,31.6,-1.9,1.5,921.3,0
2024,7,6,12,0.8,38,14.3,32.1,-1.8,1.9,929.2,0
2024,7,6,12,0.7,36.9,11.9,25.4,-1.1,-1.6,840.2,0.4
2024,7,6,12,0.7,37,13.3,26.8,-1.6,-1.4,859.9,0.3
2024,7,6,12,0.7,37.1,14.6,27.9,-2.2,-1.2,879.3,0.2
2024,7,6,12,0.7,37.2,15.4,29,-2.4,-0.9,897.4,0.1
2024,7,6,12,0.7,37.3,15.1,29.2,-2.5,-0.6,897.3,0
2024,7,6,12,0.7,37.4,14.6,29.2,-2.6,-0.3,892.3,0
2024,7,6,12,0.7,37.5,14.6,29.6,-2.5,0.1,897,0
2024,7,6,12,0.7,37.6,14.9,30.4,-2.3,0.4,909.2,0
2024,7,6,12,0.7,37.7,14.7,30.7,-2.2,0.8,911.4,0
2024,7,6,12,0.7,37.8,14.6,30.8,-2,1.3,913,0
2024,7,6,12,0.7,37.9,14.7,31.4,-1.9,1.8,922.4,0
2024,7,6,12,0.7,38,14.5,31.7,-1.8,2.2,926.7,0
2024,7,6,12,0.6,36.9,11.9,25.4,-0.9,-1.8,839.5,0.4
2024,7,6,12,0.6,37,12.7,26.1,-1.5,-1.6,849.2,0.3
2024,7,6,12,0.6,37.1,13.8,26.5,-2,-1.4,859.7,0.3
2024,7,6,12,0.6,37.2,14.6,28,-2.2,-1.1,881.4,0.2
2024,7,6,12,0.6,37.3,15,28.9,-2.3,-0.8,894.9,0.1
2024,7,6,12,0.6,37.4,14.7,29.2,-2.4,-0.4,896,0.1
2024,7,6,12,0.6,37.5,14.5,29.4,-2.3,-0.1,896.2,0.1
2024,7,6,12,0.6,37.6,14.5,29.8,-2.1,0.3,900.9,0.1
2024,7,6,12,0.6,37.7,14.8,30,-2.1,1.1,906.7,0
2024,7,6,12,0.6,37.8,15.1,29.8,-1.9,1.7,909.2,0
2024,7,6,12,0.6,37.9,14.7,29.9,-1.8,2.2,909.7,0
2024,7,6,12,0.6,38,14.2,29.8,-1.7,2.7,907.6,0
2024,7,6,12,0.5,36.9,11.9,25.3,-0.8,-1.9,836.7,0.4
2024,7,6,12,0.5,37,12.3,24.9,-1.2,-1.7,835.2,0.5
2024,7,6,12,0.5,37.1,12.9,24.6,-1.7,-1.6,837,0.6
2024,7,6,12,0.5,37.2,13.6,25.9,-1.9,-1.3,855,0.4
2024,7,6,12,0.5,37.3,14.4,27.9,-2,-1,880.9,0.2
2024,7,6,12,0.5,37.4,14.5,28.6,-2.1,-0.6,891.1,0.1
2024,7,6,12,0.5,37.5,14.2,28.7,-2,-0.1,889.3,0.1
2024,7,6,12,0.5,37.6,14.1,28.8,-2,0.7,890.8,0.1
2024,7,6,12,0.5,37.7,14.7,29.5,-2,1.5,903.4,0.1
2024,7,6,12,0.5,37.8,14.9,28.9,-1.8,2.1,902.3,0
2024,7,6,12,0.5,37.9,14.1,27.9,-1.6,2.7,886.3,0
2024,7,6,12,0.5,38,13.9,27.5,-1.5,3.1,883.1,0
2024,7,6,14,1.4,36.9,13.7,27.4,-2.3,-0.1,876.9,0.2
2024,7,6,14,1.4,37,13.7,28.4,-2.1,-0.1,886,0.1
2024,7,6,14,1.4,37.1,13.4,28.2,-1.8,-0.1,883.4,0
2024,7,6,14,1.4,37.2,12.8,27.4,-1.8,-0.1,873,0
2024,7,6,14,1.4,37.3,12.9,27.9,-2,-0.2,879.7,0
2024,7,6,14,1.4,37.4,14.4,29.7,-2.2,-0.3,909.1,0
2024,7,6,14,1.4,37.5,14.5,30.9,-2.5,-0.3,926,0
2024,7,6,14,1.4,37.6,13.9,31.2,-3,-0.2,927.2,0
2024,7,6,14,1.4,37.7,13.8,31.6,-3.7,0,933.1,0
2024,7,6,14,1.4,37.8,14.3,31.8,-4.1,0.3,940.3,0
2024,7,6,14,1.4,37.9,14.3,31.6,-4.5,0.7,940.3,0
2024,7,6,14,1.4,38,14.4,31.7,-4.8,1.2,943.6,0
2024,7,6,14,1.3,36.9,14.8,26.3,-2,-0.1,874.8,0.4
2024,7,6,14,1.3,37,14.2,27.1,-1.8,-0.1,878.4,0.2
2024,7,6,14,1.3,37.1,13.5,27.3,-1.6,-0.1,875.3,0
2024,7,6,14,1.3,37.2,12.3,26.3,-1.7,-0.1,856.5,0
2024,7,6,14,1.3,37.3,12.3,26.6,-1.9,-0.2,858.4,0
2024,7,6,14,1.3,37.4,14.1,29,-2.1,-0.3,895,0.1
2024,7,6,14,1.3,37.5,15,30.8,-2.4,-0.3,925.3,0
2024,7,6,14,1.3,37.6,14.3,31.3,-2.7,-0.3,928.8,0
2024,7,6,14,1.3,37.7,13.8,31.4,-3.1,-0.2,929.7,0
2024,7,6,14,1.3,37.8,14,31.4,-3.5,0.2,932.3,0
2024,7,6,14,1.3,37.9,13.9,31.4,-3.9,0.6,931.6,0
2024,7,6,14,1.3,38,14.1,31.5,-4.2,1.1,936,0
2024,7,6,14,1.2,36.9,14.2,24.7,-1.9,-0.2,857.7,0.6
2024,7,6,14,1.2,37,14.5,26.3,-1.7,-0.2,874.6,0.4
2024,7,6,14,1.2,37.1,14.5,27.6,-1.6,-0.1,885.8,0.1
2024,7,6,14,1.2,37.2,13.1,26.5,-1.7,-0.1,863.2,0
2024,7,6,14,1.2,37.3,12.6,26.2,-1.9,-0.1,854.3,0.1
2024,7,6,14,1.2,37.4,14.2,28.2,-2.1,-0.2,887.3,0.1
2024,7,6,14,1.2,37.5,15.3,30.4,-2.4,-0.2,921.9,0.1
2024,7,6,14,1.2,37.6,14.7,31,-2.7,-0.2,927.3,0
2024,7,6,14,1.2,37.7,13.9,31.2,-2.8,-0.1,925.9,0
2024,7,6,14,1.2,37.8,13.7,31.4,-3,0.4,927.3,0
2024,7,6,14,1.2,37.9,13.8,31.5,-3.4,0.8,929,0
2024,7,6,14,1.2,38,14.1,31.7,-3.7,1.3,934.7,0
2024,7,6,14,1.1,36.9,13.2,23.3,-2,-0.3,838.7,0.8
2024,7,6,14,1.1,37,14.4,25.6,-1.8,-0.2,868.4,0.6
2024,7,6,14,1.1,37.1,15.1,27.5,-1.8,0,889.8,0.2
2024,7,6,14,1.1,37.2,14,26.9,-1.9,0.1,873.7,0.1
2024,7,6,14,1.1,37.3,13.4,26.3,-2,0.1,861.8,0.1
2024,7,6,14,1.1,37.4,14.5,27.8,-2.2,0,886.3,0.1
2024,7,6,14,1.1,37.5,15.4,29.8,-2.5,0,916.1,0.1
2024,7,6,14,1.1,37.6,15.1,30.7,-2.5,0,926,0
2024,7,6,14,1.1,37.7,14.4,31,-2.5,0.1,924.9,0
2024,7,6,14,1.1,37.8,13.9,31.4,-2.7,0.6,925,0
2024,7,6,14,1.1,37.9,13.9,31.8,-3,1.1,929.9,0
2024,7,6,14,1.1,38,14.1,32.1,-3.3,1.6,936.4,0
2024,7,6,14,1,36.9,12.9,22.5,-2.1,-0.4,830.1,1
2024,7,6,14,1,37,14.1,24.7,-2,-0.2,857.5,0.6
2024,7,6,14,1,37.1,14.9,26.7,-2,0,880.3,0.2
2024,7,6,14,1,37.2,14.4,26.6,-2.1,0.1,874.5,0.1
2024,7,6,14,1,37.3,14.1,26.3,-2.2,0.1,867.9,0.1
2024,7,6,14,1,37.4,14.7,27.2,-2.3,0.1,881,0.1
2024,7,6,14,1,37.5,15.1,28.8,-2.3,0.1,902.8,0.1
2024,7,6,14,1,37.6,15.1,30.1,-2.3,0.1,916.9,0
2024,7,6,14,1,37.7,14.5,30.6,-2.3,0.2,918.9,0
2024,7,6,14,1,37.8,14,30.9,-2.5,0.7,918.5,0
2024,7,6,14,1,37.9,13.8,31.7,-2.7,1.3,925,0
2024,7,6,14,1,38,14,32.2,-2.9,1.9,933.7,0
2024,7,6,14,0.9,36.9,13,22.6,-2.2,-0.6,832.2,1
2024,7,6,14,0.9,37,14,24.3,-2.2,-0.3,853.6,0.7
2024,7,6,14,0.9,37.1,14.7,26,-2.2,-0.1,873.3,0.3
2024,7,6,14,0.9,37.2,14.7,26.5,-2.3,0,876.9,0.2
2024,7,6,14,0.9,37.3,14.5,26.3,-2.4,0,872.7,0.2
2024,7,6,14,0.9,37.4,14.4,26.8,-2.4,0.1,875.2,0.1
2024,7,6,14,0.9,37.5,14.3,27.9,-2.3,0.4,886.1,0.1
2024,7,6,14,0.9,37.6,14.5,29.2,-2.3,0.4,902.6,0
2024,7,6,14,0.9,37.7,14.2,30.1,-2.3,0.5,910.4,0
2024,7,6,14,0.9,37.8,13.8,30.5,-2.5,1,911.4,0
2024,7,6,14,0.9,37.9,13.8,31.3,-2.6,1.6,920,0
2024,7,6,14,0.9,38,13.9,31.8,-2.7,2.2,928.9,0
2024,7,6,14,0.8,36.9,12.9,23.4,-2.2,-1,838.5,0.7
2024,7,6,14,0.8,37,14.1,24.5,-2.3,-0.6,858.3,0.6
2024,7,6,14,0.8,37.1,15.1,26.1,-2.3,-0.3,878.5,0.3
2024,7,6,14,0.8,37.2,15.4,26.9,-2.4,-0.2,888.2,0.2
2024,7,6,14,0.8,37.3,15,26.9,-2.5,-0.1,885.4,0.2
2024,7,6,14,0.8,37.4,14.4,26.9,-2.6,0,879.6,0.2
2024,7,6,14,0.8,37.5,14.2,27.7,-2.5,0.4,886.3,0.1
2024,7,6,14,0.8,37.6,14.4,29.1,-2.4,0.7,901.1,0
2024,7,6,14,0.8,37.7,14.1,29.9,-2.4,0.8,908.9,0
2024,7,6,14,0.8,37.8,13.8,30.4,-2.5,1.3,911.5,0
2024,7,6,14,0.8,37.9,14,31,-2.7,2,920.8,0
2024,7,6,14,0.8,38,14.1,31.5,-2.7,2.6,928.7,0
2024,7,6,14,0.7,36.9,12.5,23.8,-2.3,-1.3,839.9,0.5
2024,7,6,14,0.7,37,13.9,25,-2.4,-0.9,859.7,0.5
2024,7,6,14,0.7,37.1,15.2,26,-2.4,-0.5,879.1,0.4
2024,7,6,14,0.7,37.2,15.8,27.2,-2.4,-0.3,897.3,0.3
2024,7,6,14,0.7,37.3,15.5,27.5,-2.5,-0.2,897.1,0.2
2024,7,6,14,0.7,37.4,14.9,27.5,-2.6,0,892.1,0.2
2024,7,6,14,0.7,37.5,14.6,28.2,-2.5,0.3,896.7,0.1
2024,7,6,14,0.7,37.6,14.7,29.3,-2.4,0.7,908.8,0
2024,7,6,14,0.7,37.7,14.3,29.9,-2.4,1.1,911,0
2024,7,6,14,0.7,37.8,14.1,30.1,-2.5,1.7,912.6,0
2024,7,6,14,0.7,37.9,14.3,30.7,-2.6,2.3,922,0
2024,7,6,14,0.7,38,14.2,30.9,-2.7,2.9,926.3,0
2024,7,6,14,0.6,36.9,12.4,23.9,-2.2,-1.4,839.2,0.5
2024,7,6,14,0.6,37,13.3,24.3,-2.3,-0.9,849,0.4
2024,7,6,14,0.6,37.1,14.4,24.4,-2.3,-0.6,859.5,0.6
2024,7,6,14,0.6,37.2,15.1,26,-2.2,-0.3,881.3,0.4
2024,7,6,14,0.6,37.3,15.2,27.2,-2.2,-0.2,894.8,0.2
2024,7,6,14,0.6,37.4,14.9,27.5,-2.3,0,895.8,0.2
2024,7,6,14,0.6,37.5,14.4,28,-2.2,0.3,895.9,0.1
2024,7,6,14,0.6,37.6,14.2,28.7,-2.1,0.7,900.5,0.1
